,dialog
277, Thanks for lunch.
278, The nicoise was delicious.
279, Sorry to bother you.
280," Look, we go way back ..."
281,and I owe you from the thing with the guy.
282, Our pleasure.
283, I'd never been to Belize.
284,Give Dominic your addresses.
285,I got some furniture to send you.
286,"Just out of curiosity, which casinos did you geniuses pick to rob?"
287,"The Bellagio, the Mirage and the MGM Grand."
288,Those are Terry Benedict's casinos.
289, Is that right?
290, That's right.
291,You guys ...
292,what do you got against Terry Benedict?
293,What do you have against him?
294,That's the question.
295,He torpedoed my casino.
296,Muscled me out.
297,Now he's gonna blow it up next month to make way for some monstrosity.
298, I see what you're doing.
299, What are we doing?
300,"If you're gonna steal from Terry Benedict, you better goddamn know."
301,This used to be civilized.
302,"You'd hit a guy, he'd whack you."
303,But Benedict ...
304,"At the end of it, he'd better not know you're involved."
305,"Because he'll kill you, then he'll go to work on you."
306,"That's why we have to be very careful, very precise."
307,Wellfunded.
308,"You gotta be nuts, too."
309,And you're gonna need a crew as nuts as you are.
310,Who do you got in mind?
311," All right, who 's in?"
312, Frank C. Is in.
313,Frank has bronchitis and is applying for a transfer to warmer climates.
314,Drivers?
315, I talked to the Malloys.
316, Mormon twins?
317,"They're in Utah, off the job."
318,They're having trouble filling the hours.
319," Waiting, sweetheart."
320, Good. Go.
321, Waiting for you.
322, Why?
323, You're a little girl!
324, Relax.
325,I'm going to get out and drop you like thirdperiod French.
326,Relax.
327, Electronics?
328, Livingston Dell.
329,He's been doing surveillance work for the FBI mob squad.
330, How are his nerves?
331, Not so bad.
332,Move in a little bit.
333, Don't touch that.
334, Why not?
335,Do you see me grabbing your gun and waving it around?
336,"Hey, RadioShack. Relax."
337,Munitions.
338, Phil Turrentine.
339, Dead.
340, No shit. On the job?
341, Skin cancer.
342, You send flowers?
343, Dated his wife for a while.
344,Basher's in town.
345,There may be an issue with availability.
346,"All right, chaps ..."
347,hang on to your knickers.
348,"Oh, leave it out!"
349,You tossers!
350,You had one job to do!
351,That's all you used in the event?
352, You accusing me of boobytrapping?
353, Well?
354,Booby traps aren't Mr. Tarr's style.
355,Isn't that right?
356,Basher?
357,Peck. ATF.
358,Let me venture a guess.
359,"Simple G4 mainliner, back wound, quick fuse with a drag under 20 feet."
360,Let me ask you this.
361,You search this scumbag ...
362,for booby traps?
363,"I mean, really searched."
364,Stand back.
365,Here we go.
366, Find Griggs. I need him.
367, Who?
368,"Just find him, will you?"
369,Can you put something together with what I gave you?
370,Done.
371, Is Danny about?
372, He's around the corner.
373,Terrific. It'll be nice working with proper villains again.
374,Everybody down! Get down!
375,They weren't expecting that shit!
376, Nice work.
377, Thanks.
378, Which one's the Amazing Yen?
379, The little Chinese guy.
380, Who else is on the list?
381, He is the list.
382,It doesn't seem that diff ...
383, We got a grease man.
384, We got a grease man.
385,We need Saul.
386, He got out of the game a year ago.
387, He get religion?
388,Ulcers.
389, You could ask him.
390," Hey, I could ask him."
391,I saw you at the paddock ...
392,"before the second race, outside the men's room when I placed my bet."
393,I saw you before you even got up this morning.
394," How you been, Saul?"
395, Never better.
396,What's with the orange?
397, My doctor says I need vitamins.
398, Why don't you take vitamins?
399,You come here to give me a physical?
400,Box seats. Come on.
401,You gonna tell me? Or should I say no and get it over with?
402,You're the best. You're in Cooperstown. What do you want?
403,Nothing. I got a duplex now.
404,I got walltowall and a goldfish.
405,I'm seeing a lady who works the counter at Macy's.
406,I've changed.
407,Guys like us don't change.
408,We stay sharp or get sloppy.
409,Quit conning me.
410,That your hound way in the rear?
411,He breaks late.
412,Everyone knows this.
413,You going to treat me like a grownup at least?
414,Tell me what the scam is?
415,Exhibit C: His belt as king of the heavyweight crown.
416,Lennox Lewis has proven he's the champion.
417,Saul makes 10.
418,"Ten should do it, don't you think?"
419,You think we need one more?
420,You think we need one more.
421,"All right, we'll get one more."
422,"Hello, Linus. Whose is this?"
423, Who are you?
424, A friend of Bobby Caldwell's.
425,You're either in or out.
426,Right now.
427, What is it?
428, It's a plane ticket. A job offer.
429, You're pretty trusting.
430, Bobby has faith in you.
431,Fathers are like that.
432,He didn't tell you? He doesn't want me trading on his name.
433,"Do this job, he'll be trading on yours."
434,"Don't, and you can go back to feeling up stockbrokers."
435,"Can you get the check, please?"
436,That's the best lift you've made yet.
437,Las Vegas?
438,America's playground.
439,"Did you guys get a group rate, or something?"
440,"Saul, do you get out to Utah much?"
441,Not as often as I'd like.
442,Check it out. I think you'd dig Provo.
443,You could do well there.
444,I'll look into it.
445,Welcome to Las Vegas.
446,Has everybody eaten? Good.
447,Everybody sober?
448,"Close enough. Before we start, nobody's on the line yet."
449,What I'm about to propose is highly lucrative and highly dangerous.
450,If that's not your brand of vodka ...
451,eat as much as you like and have a safe journey. No hard feelings.
452,"Otherwise, come with me."
453,You're Bobby Caldwell's kid?
454, From Chicago?
455, Yeah.
456, You like it there?
457, Yeah.
458,That's wonderful.
459,Get in the goddamn house.
460,The 3000 block of Las Vegas Boulevard ...
461,"also known as the Bellagio, Mirage and MGM Grand."
462,They're three of the most profitable casinos in Las Vegas.
463,"This is the Bellagio vault, located ..."
464,beneath 200 feet of solid earth.
465,It safeguards every dime that passes through each of the three casinos.
466, We're gonna rob it.
467, Smashandgrab job?
468,Slightly more complicated than that.
469,"Well, yeah."
470,"This is courtesy of Frank Catton, a new dealer at the Bellagio."
471,Bad news first.
472,This place houses a security system rivaling most nuclear silos.
473,"First, we have to get in the casino cages, which takes more than a smile."
474,"Next, through these doors ..."
475,each one requiring a different code changed every 12 hours.
476,"Past those, the elevator."
477,Here's where it gets tricky.
478, It won't move without fingerprint I.D.
479, Which we can't fake.
480,And vocal confirmation from the system within the Bellagio and the vault.
481,Which we won't get.
482,The elevator shaft is rigged with sensors.
483,"If we override the lift, the exit would lock and we'd be trapped."
484,"Once we get down the shaft, it's a piece of cake."
485,Just two more guards with Uzis ...
486,and the most elaborate vault door ever conceived.
487,Any questions?
488,Tunneling's out. There are ...
489,sensors monitoring the ground.
490,"If a groundhog nested, they'd know."
491, Anyone else?
492, You mentioned good news?
493,Yeah. The Nevada Gaming Commission requires ...
494,a casino to keep enough cash to cover every chip on the floor.
495,"That means on a weekday, by law, it must carry ..."
496,between $60 and $70 million in cash and coin.
497,"On the weekend, between 80  and 90 million. On a fight night ..."
498,"in two weeks, the night we're robbing it ..."
499,"$150 million, without breaking a sweat."
500,"There are 11 of us, each with an equal share."
501,You do the math.
502,Exactly.
503,I have a question.
504,Say we get into the cage and through the security doors ...
505,down the elevator we can't move ...
506,"past the guards with the guns, into the vault we can't open ..."
507, Without being seen by cameras.
508," Sorry, I forgot to mention that."
509,"Yeah, well, say we do all that ..."
510,we're just supposed to walk out of there with $150 million ...
511,without getting stopped?
512,Yeah.
513,Oh. Okay.
514,First task: Reconnaissance.
515,I want to know what goes on ...
516,"in all casinos, from the dealers ' rotation ..."
517,to the path of cash carts. I want to know everything about every guard.
518,"Find out where they're from, nicknames, how they take their coffee."
519,"She dances at Crazy Horse Too, to pay for school."
520, I think she really likes me.
521, Cool.
522,Know these casinos.
523,They were built to keep people in.
524,Know the quick routes out.
525, He went through at 10:44.
526, 10:46. Get a watch that works.
527," You make me sick, dude. It's 10:44."
528, 10:46.
529,Second task: Power.
530,"Fight night, we throw the switch on Sin City. It's Basher's show."
531,"You want broke, blind or bedlam?"
532, How about all three?
533," Right, it's done."
534,Third task: Surveillance.
535,Security has an eye and an ear on everything.
536,We want an eye and ear on them.
537,Livingston?
538,"Not the least accessible system I've seen, but close."
539, There's no closedcircuit I can tap?
540, No.
541,Then it's definitely a black bag job.
542,They employ an inhouse technician?
543,Two. And one of them is lonely.
544,"Thanks, Charmaine."
545,I'll return it in an hour.
546, Say hi to your mom for me.
547, Say it yourself. She's onstage soon.
548,"Watch it, bud!"
549," You call me bud, pal?"
550," You call me pal, friend?"
551," You call me friend, jackass?"
552, Don't call me jackass.
553,on the northwest 052 exitdoor camera.
554,Copy that. I see them.
555, Is that a word? You made that up?
556," ""Obsequious"" is a word."
557, Please move your balloons.
558, You got in my way!
559, I was trying to deliver my balloons!
560, Gentlemen!
561, He's a balloon boy! Balloon boy!
562, You're spitting in my face.
563,And we're up and running.
564, Why are hallways always that color?
565, They say taupe is very soothing.
566, Hi.
567," Fine, thanks."
568, Move the balloons.
569, Move them?
570,I have a client waiting for these.
571,I don't have time to fool around with you circus animals.
572,Hey! Hold up a minute!
573,Excuse me!
574,Hey! Excuse me!
575," Hey, you dropped this."
576," Oh, thank you."
577, How's the reception on those things?
578, Excellent.
579, Take care.
580, Thanks.
581, Well ...
582, Yeah.
583,Fourth task: Construction.
584,We need to build an exact replica of the Bellagio vault.
585, To practice?
586, Something like that.
587,Fifth task: Intelligence.
588,"We need those codes, Linus, from the guy who has all three."
589," Who, Benedict?"
590, Learn to love his shadow.
591, All I get to do is watch the guy?
592, Gotta walk before you crawl.
593, Reverse that.
594, Sixth task: Transport.
595,"Well, I am sorry, but $18,500 a piece is the best offer that I can make."
596,"Well, I understand."
597, They are some greatlooking vans.
598," Yes, sir, top of the line."
599," Okay. Thank you for your time, Mr ...?"
600, Denham. Billy Tim Denham.
601, Denham like a jean.
602, That's it. Just like the jean.
603,"Man, you got some lovely hands here."
604,Do you moisturize?
605, I'm sorry?
606, I've tried lots of lotion.
607,I even went fragrancefree for a year. Now my sister ...
608,she uses aloe vera with a little sunscreen in it.
609,"Ideally, we all should wear gloves to bed ..."
610,"but I found there was interference with my social agenda, you know."
611,"Plus, I react to the camphor. So I'm not into the traditional remedies."
612,Let me tell you something.
613,If you could pay cash ...
614,I could drop that down to seven ...
615,Sixteen each.
616, No?
617," Yes, sir."
618, You'd do that?
619," Yes, sir."
620,That'd be lovely.
621,They told me to see you.
622," Well, I'm glad they did."
623, They told me.
624,"Well, let me go get the paperwork."
625,You just wait here at the table.
626, You do that.
627, Thank you.
628, Very nice material.
629," It's imported silk, Saul."
630,It's very nice.
631,"Gentlemen, would you excuse us for a second?"
632,"Saul, you sure you're ready to do this?"
633,"If you ever ask me that question again, Daniel ..."
634,you won't wake up the following morning.
635,He's ready.
636,My name is Lyman.
637,Zerga.
638,My name is Lyman Zerga.
639,My name is Lyman Zerga.
640,"Okay, tell me about Benedict."
641,That guy's a machine.
642,Good afternoon.
643,He arrives at the Bellagio every day at 2 p.m.
644,"How are you, Tommy?"
645,He remembers every valet's name.
646,Not bad for a guy worth 3/4 of a billion.
647,"He works hard, hits the lobby floor at 7 on the nose."
648," Good evening, sir."
649, How are you?
650, Talks with his casino manager.
651, About what?
652,All business.
653,Benedict likes to know what's going on. Be in control.
654,There's rarely an incident he doesn't know about or handle personally.
655,Spends a few minutes gladhanding the high rollers.
656,"He speaks Spanish, German and Italian and is getting good at Japanese."
657,He's out by 7:30 and is handed a black portfolio.
658,Contents: Profits and new security codes. He heads to the restaurant.
659,"Like I said, a machine."
660,That portfolio contains codes to all the cage doors?
661,"And two minutes after they're changed, he's got them."
662,You guys really can pick them.
663,This guy's as smart as he is ruthless.
664,"Last guy he caught cheating, he not only sent up for 10 years ..."
665,he seized his house and bankrupted his ...
666,Inlaw's dealership.
667,He takes out your knees and ruins your life and anybody you know.
668,You scared?
669,You suicidal?
670,Only in the morning.
671, Now what?
672, Now comes the girl.
673,She comes down after him if they're in a snit.
674, Where does she come from?
675," The museum, there. She's the curator."
676,Here she is.
677,This is the best part of my day.
678,I'm not sure we can use her yet.
679,I haven't even caught her name.
680,Tess.
681,Huh?
682,Her name is Tess.
683, We have to talk. Now.
684, Okay.
685,Tell me this is not about her or I walk off the job.
686,Who?
687,Tess. Benedict.
688,Tell me this isn't about ...
689,the guy who's screwing your wife.
690, Exwife.
691, Tell me.
692, It's not about that.
693,It's not entirely about that.
694,Remember when we got in this business?
695,We said we'd play like we had nothing to lose.
696,"Well, I lost something."
697,I lost someone.
698,That's why I'm here.
699,"The problem is, now we're stealing two things."
700,"And if you can't have both, which do you choose?"
701,"Remember, Tess does not split 11 ways."
702,"If everything goes to plan, I won't be the one that has to make that choice."
703, How did she look?
704, She looked good.
705,Thanks.
706,You like it?
707,I like that you like it.
708, I'll see you tonight?
709, Okay.
710,"In my hotel, there's always somebody watching."
711,I'll see you tonight.
712,"Weak stomach, Mr. Zerga?"
713,I don't believe in weakness.
714,It costs too much.
715,I don't believe in questions either.
716,"Oh, really? Well then, let me give you a tip."
717,Don't get into Terry Benedict for too much money.
718,He doesn't fool around.
719," How are you, Eddie?"
720," Fine, sir."
721,Anything for me?
722,Mr. Lyman Zerga. Third position.
723,Wants to talk to you privately.
724,Who is he?
725,"Businessman of some kind, from Europe."
726,Very vague. I asked around.
727,"Word is, he deals primarily in arms."
728, One of the biggest.
729, Zerga.
730,"Yes, sir."
731, Never heard of him.
732, That's why I don't doubt it.
733, He's staying here?
734, He's in the Mirador suite.
735, How's he doing?
736," Up, almost 200."
737,Good for him.
738,You're 30 seconds late.
739,I was about to send out a search ...
740,"Hello, Tess."
741,What are you doing here?
742,I'm out.
743, Out?
744, Of prison.
745,Remember? I went for cigarettes and didn't come back.
746,I don't smoke.
747,Don't sit.
748, They say I paid my debt to society.
749," Funny, I never got a check."
750,You're not wearing your ring.
751,"I don't have a husband, or didn't you get the papers?"
752, My last day inside.
753, I told you I'd write.
754," Danny, go now before ..."
755, What? Benedict?
756,How you doing?
757,Whiskey and whiskey.
758,You're doing a great job at the museum.
759,The Vermeer is quite good.
760, Vibrant. But his work fell off later.
761, Remind you of anyone?
762,I always confuse Monet and Manet.
763,Which one married his mistress?
764, Monet.
765, And Manet had syphilis.
766,They also painted occasionally.
767,"All right, I'll make this quick."
768,I came here for you.
769,I want to get on with my life.
770,I want you with me.
771,You're a thief and a liar.
772,I lied about being a thief.
773,I don't do that now.
774, Steal?
775, Lie.
776,Terry doesn't have to make the distinction.
777,He's clear on both.
778, You have a problem.
779, Only one?
780,You've met too many people like you.
781,I'm with Terry now.
782,Does he make you laugh?
783,He doesn't make me cry.
784, The fight is Saturday night?
785," Yes, would you like tickets?"
786,No. Handtohand combat does not interest me.
787,I have a package arriving here that evening.
788,"A black briefcase, standard size ..."
789,the contents of which is very valuable to me.
790,I'll put it in the house safe.
791,The house safe is for brandy and grandmother's pearls.
792, I need something more secure.
793," Mr. Zerga, I can assure you our ..."
794,"I can assure you, Mr. Benedict, that your generosity in this matter ..."
795,will not go overlooked.
796,"Now, what can you offer me besides the safe?"
797,People you steal from have insurance.
798,They get made whole again.
799,I had to leave New York to escape.
800,How do I get my five years back?
801, What you can do is not throw ...
802, You don't know anything.
803,"You don't love me, you want someone else."
804, I must live with that. But not him.
805, Spoken like a true exhusband.
806, I'm not joking.
807, I'm not laughing.
808,There's a conflict of interest when you give me love advice.
809,"Yes, but that doesn't mean I'm wrong."
810,Do you remember what I said when we first met?
811, That I better know what I'm doing.
812, Do you? Now?
813,You should go if you don't.
814, I know what I'm doing.
815, What are you doing?
816,Just catching up.
817, Meet my exhusband.
818, Danny Ocean.
819, Mr. Ocean.
820, I'm in your seat.
821,Forgive my lateness.
822,A guest required my attention.
823,That's fine. Danny was walking through and spotted me.
824, Is that so?
825, Imagine the odds.
826,Of all the gin joints in all the world.
827,You recently were released from prison?
828,That's right.
829, How does it feel to be out?
830, About the same.
831, Danny was just about to ...
832, I just stopped by to say hi to Tess.
833,"Stay, have a drink."
834, I can't.
835, He can't.
836,"Well, then ..."
837,I imagine we won't see Mr. Ocean anytime soon.
838,You never know.
839,I know everything happening in my hotels.
840,So I should put those towels back.
841,"No, the towels you can keep."
842," Good to see you, Tess."
843," Take care, Danny."
844, Terry.
845, Danny.
846,Stinking ...
847,Tomorrow the day is yours.
848,"Call is at 5:30, makeup and costume."
849,Saul's package arrives at 7:05.
850,Linus grabs our codes.
851,"All goes well, we're a go. At 7:30, Yen is locked in and we're committed."
852,"From this point, we have 30 minutes to blow the power or he suffocates."
853,"Once the electricity goes, access to the vault ..."
854,and its elevator shut down for two minutes. That's when we go.
855,"You're in the middle of the room, You have to get to the door without touching the floor."
856,What do you do?
857, Ten says he shorts it.
858, Twenty.
859,"Window or aisle, boys?"
860,"Yeah, we're in deep shit."
861,That poxy demo crew didn't back the main line.
862,They naused up the mainframe.
863,Naused it up!
864, You understand him?
865, I'll explain later.
866,They're so pony they blew the backup grids one by one.
867,"Basher, what happened?"
868,They did what I would have done but by accident.
869,"Now they know their weakness, they're fixing it."
870,"So unless we intend to do this job in Reno, we're in Barney."
871,Barney Rubble.
872,Trouble!
873, We could always ...
874, By tomorrow?
875,"Hang on a minute, hang on."
876,We could use a pinch.
877,What's a pinch?
878,A device which creates a cardiac arrest for broadband circuitry.
879,"Better yet, a pinch is a bomb without the bomb."
880,"When a nuclear weapon detonates, its electromagnetic pulse ..."
881,shuts down any power source within its blast radius.
882,It usually doesn't matter because a nuclear weapon destroys everything.
883,A pinch creates a similar electromagnetic pulse ...
884,without mass destruction and death.
885,Instead of Hiroshima you get ...
886,the 17th century.
887, How long?
888,Could a pinch knock out the power of an entire city?
889," Like, for instance ..."
890, Las Vegas?
891,"Yeah, I think it might."
892,There's only one pinch big enough to do it.
893,Where?
894,Let's go.
895,"Yen, Basher, come on."
896,Where you going?
897, I'm coming with you.
898, No.
899,"Oh, no, no, no!"
900,Don't leave me with these guys!
901,Start.
902, I got one.
903, You thinking of one?
904," No, I've thought of one."
905, You're thinking of one.
906,"No, I'm done. I have it."
907, You a man?
908, Yes. 19.
909, You alive?
910, Yes. 18.
911, Evel Knievel.
912, Shit!
913, Don't touch me.
914, I'm not.
915, Your hand's in my face.
916, It's not.
917, Am I touching you?
918, Your hand's in my face.
919, Move.
920, I didn't touch you.
921, You just touched me.
922, You made me touch you.
923,This is your side.
924,This is your side.
925,Get off. Get off.
926,I'm gonna need a score of car batteries ...
927,Where's Linus?
928,Where's Linus?!
929, There he is.
930," Oh, would you look at this doughnut?"
931,Should someone help him?
932,"That's a great idea, Albert."
933,Let's all get nicked.
934,Back it up.
935,Let him in.
936,You stupid bastard!
937," I say stay, you stay."
938, Got it.
939,"Lose focus for one second, somebody gets hurt!"
940,I got it.
941,Where are they?
942,That's what I want to know.
943,Where the hell are they?
944, They will be here.
945," ""They will be here."" Schmuck!"
946,You boys have a nice trip?
947,We have a problem.
948,You've been redflagged.
949,"The moment you enter the casino, they'll be watching."
950,Like hawks.
951,Hawks with video cameras.
952,That's a problem.
953," Saul, turn that off."
954, When I'm ready ...
955, Saul!
956, It's off! It's off!
957,Any idea how this happened?
958, No.
959," Oh, come on."
960,He's been chasing Benedict's girl.
961,They had an argument two nights ago.
962, I tailed you.
963, Who told you to?
964,I did. I worried you couldn't leave Tess alone.
965, Tess?
966, My wife.
967, Exwife.
968, Tess is here?
969,"I'm sorry. I didn't know if it would sting you, but it did."
970," You're out, Danny."
971, He's out?
972,Or we call it off.
973,His involvement puts us at risk.
974, It's not your call.
975, You put her before us and made it mine.
976,This is my job.
977,Not anymore.
978,He can't just be out.
979,Who's gonna trigger the vault?
980,"Kid, you up for it?"
981,I can do it.
982,Done. Locate the others.
983,Tell them the change in plan.
984,Curtain goes up at 7.
985,Tess is with Benedict now?
986,She's too tall for him.
987,Yes. No.
988,Very much no.
989,Then inform Mr. Levin he'll be better off watching the fight at home on TV.
990,"Surely, he must have HBO."
991,That's it.
992,Hi.
993,What were you thinking about?
994,You.
995,Where you gonna put your hands?
996,No good.
997,Don't touch your tie. Look at me.
998,You need to answer my question.
999,Where do you look?
1000,"No. Look down, they know you're lying."
1001,"Up, and you don't know the truth."
1002,Don't use seven words if four will do.
1003,"Be specific, but not memorable."
1004,"Be funny, but don't make him laugh."
1005,"He's got to like you, then forget you once you leave."
1006,"And, for God's sake, whatever you do, don't ..."
1007,Russ! Can you take a look at this?
1008,Sure.
1009,Saul?
1010,It's time.
1011,Okay.
1012,Let's do it.
1013,On a perfectly clear night in Las Vegas ...
1014,with the expected crowd of celebrities and sports fans ...
1015,"piling into the MGM Grand, the two best heavyweights in the world ..."
1016,prepare to meet after an eightmonth dance toward each other.
1017,Mr. Zerga?
1018,Mr. Benedict.
1019, I'm very busy. Are we on schedule?
1020, I have no reason to suspect otherwise.
1021,My courier should be here momentarily.
1022,Eighteen.
1023,Blackjack!
1024,Find Mr. Walsh. Tell him Mr. Ocean is in the west slots.
1025,I can't have private security personnel in the casino cages.
1026,Of course not.
1027,Saul!
1028,"Saul Bloom, is that you?"
1029,"Saul! Saul, it's me!"
1030,Bucky Buchanan!
1031,Remember?
1032,From Saratoga!
1033,Mikael. Vladimir.
