,dialog
236,"Man, ain't that my brother hoodie?"
237,"Our brother's hoodie, Kenya, yeah."
238,"Yeah, dressed like that, got folks thinking you're my girlfriend."
239,"Kenya, if I had known following you to this party meant that I would be on some Extreme Makeover Starr Edition mess, I would've stayed home and watched my Fresh Prince reruns."
240,"Oh, girl, you got to let the 9Ãs perish."
241,What now?
242,"There go that trick, Denasia."
243,"Ooh, I can't stand her ass."
244,Always talking smack about how I'm trying to steal her uglyass man.
245,"Oh, for real?"
246,"Man, you so lucky you go to that private school."
247,You don't gotta deal with hoes like that.
248,"No. There's hoes at my school, too."
249,"Trust me, hoedom is universal."
250,"Feel my stink eye, bitch."
251,Feel my stink eye.
252," Oh, we about to handle her tonight."
253, Hold up. We?
254,"What? What, you too good now to have my back?"
255, Don't even!
256, Don't even what?
257,You only brought me here to tag team a bitch?
258,Ain't like you had shit else to do.
259, I'm doing your black ass a favor.
260, Wow!
261,"Oh, my God! You do know I have friends, right?"
262,Them bougie girls from your school do not count.
263,"Yo, Kenya!"
264,What up?
265, Hey.
266, How you doing?
267, I'm good.
268," Hey, boo."
269,"Now, you know you ain't have to bring your sister out dressed like that."
270,We ain't sisters.
271,"Yeah, just 'cause my mama and her daddy made Seven, don't make us related."
272,"I mean, she my girl, but Seven don't make us kin."
273,"Anyway, leave Starr alone, Bianca."
274,She's used to partying amongst the whites.
275,"Yo, I bet they be poppin' Mollies and all kind of pills, don't they?"
276,Listening to Taylor Swift ass trying to sing.
277,Y'all are just reaching...
278,"Wait, that's true."
279, Exactly. We know.
280, Yeah.
281,"Anyway, I was talking about rollin' up on Denasia ass."
282, Old trick.
283, Yep.
284,"You know she be running her mouth about you, right?"
285, Word.
286, Bitch need her ass beat.
287," Well, let's go."
288, Come on.
289, You comin'?
290, No.
291,"Well, I'm not babysitting you all night, so, like, take care of yourself."
292,Scary.
293,Khalil.
294,Look at the sea of people parting for you like you a brownskinned Moses.
295,Those dimples.
296,What am I supposed to do with that?
297,And I used to take baths with you in your grandmama's tub when she used to babysit me and Seven.
298,Weird what the sight of Khalil's brown eyes do to me now.
299,Starr!
300,Damn.
301,What?
302,It's been a minute.
303,What's up? Where you been at?
304,School. Basketball. Keeps me busy.
305,Mmhmm.
306,But I'm always up at Daddy's store.
307,You the one no one sees anymore.
308,"Yeah, I've been a little busy myself."
309,Mmhmm.
310,What's up? What?
311,Nothin.
312,How's your grandmama and Cameron doing?
313,"He just turned ten, right?"
314,Yeah. They all right.
315,Grandma's sick though.
316,The doctor say she got cancer or some shit.
317,"Damn. I'm sorry, K."
318,"Yeah, she's taking chemo."
319,But really the only thing she's worried about is putting the wig on top of her head.
320,"Shit, I'm thinking about taking hers. Look."
321, She turnt up.
322, She's going in.
323,"Come on, let me see you turn up like she turn up."
324,Yeah. Yeah.
325,You know this.
326,"See, I would've thought you was into the indie rock or maybe country or..."
327,Everyone knows this song.
328,"I mean, I know you be hanging with all the white kids."
329, I'm just saying.
330, Shut up. You better stop.
331,"Oh, damn! Did I scuff you?"
332,I'm so sorry.
333,"No, no, no."
334,Stop. Stop. Don't scrub.
335,Gotta be gentle.
336,"Every time a sneaker is cleaned improperly, a kitten dies."
337,Sneakerhead!
338,"Okay, well, I see you."
339,You obviously making big money if you rockin' those.
340,"What up, bro?"
341,"What's up, man?"
342,"You know what is, bro."
343,This is my area.
344,"Ain't no business doing over here, bro?"
345,Cut it out!
346,"Move, man! What's up, man?"
347,Come on.
348,It's always some shit.
349,You see that?
350,We can't even have a party without somebody getting shot at.
351,Damn.
352,"Man, so you gonna come at me for my music, while you listening to this old stuff?"
353,"Oh, old stuff?"
354,You better get up out my car with that.
355,Tupac is the truth.
356,"Yeah, 2Ã years ago."
357,"No, even still, right now."
358,"Listen, let me tell you something."
359,"Pac said, THUG LIFE means ""The Hate U Give Little Infants Fucks Everybody."" THUGLIFE."
360,Meaning what?
361,"Meaning what society gives to us when we little comes back to bite them in the ass when we grow up, and we wild out."
362,You get that?
363,Damn. Yeah.
364,Pac's gonna always be relevant.
365,"So you gonna tell me why you really been busy, Khalil?"
366,Because that McJob that I had didn't make nothin' happen.
367,And plus Grandma got fired from the hospital when they found out she was sick.
368,"Damn, that's messed up, K, for real."
369,"You know, we got needs."
370,If you selling that stuff...
371,"Hey, come on now."
372,"Mind your business, StarrStarr."
373,Don't worry about me.
374,I'm doing what I gotta do.
375,"Man, you piss me off sometimes."
376,"Oh, yeah?"
377,So you pissed off right now?
378,Yeah.
379,You don't really look too pissed off.
380,"So, you know, I couldn't tell if you was pissed off."
381,I'm really mad at you.
382,"Oh, I just heard from Kenya."
383,She's good.
384,Cool.
385,"So, why are we stopped?"
386,Because I wanna look at you in your eyes while I'm talking to you.
387, Somethin' wrong with that?
388, Hmm.
389,"Not inherently, no."
390,Not inherently.
391, Not inherently.
392, What?
393,That school got you messed up.
394,"I saw you out there one time, too."
395,When?
396,Y'all was headed there.
397,You had your little skirt on.
398,Your kneehighs.
399,Your backpack.
400,You was ready.
401,What do you mean you saw me one time?
402,So you stalking me now?
403,"Whoa, now."
404,No.
405,I just like seeing you. That's all.
406,We used to see each other damn near every day  when we was kids.
407, Yeah.
408,Do you remember when we used to play Harry Potter?
409,Yeah.
410,What did we call ourselves?
411,Uh...
412, The Hood Trio.
413, The Hood Trio.
414,We were some badass Bad.
415,You still have your wand?
416,"Hell, no. I ain't got that wand."
417,I don't have the wand.
418,I know you still have it.
419,I don't have it. I threw it away because you would never let me be Harry.
420, Because you were Ron!
421, But I was really Harry.
422,No. I was Harry.
423,You were Ron.
424,Natasha was Hermione.
425,Okay.
426,So that first kiss we had?
427,In the church basement.
428,Mmhmm.
429,Yep.
430,"Man, we were some heathens."
431,So you telling me that I was kissing Harry Potter?
432,Yeah.
433,"Yeah, you were."
434,All right.
435,So who am I kissing right now?
436,"Khalil, I..."
437,I got a boyfriend.
438,"Yeah, I heard."
439,I didn't wanna hear.
440,But it's all good.
441,Really?
442,"We've been together our whole lives, Starr."
443,We got time.
444,All right?
445,Damn. What I do?
446,I don't know.
447,"EightCharlie, Fourteenth and Third."
448,Damn.
449,"Khalil, put your hands on the dash where he can see them."
450,"Khalil, put your hands on the dash! I'm not playing."
451,"Starr, we ain't done nothing."
452,"What'd we drive, like 5Ã feet?"
453,Please.
454,Please. Just do it.
455,Okay.
456,"Sir, can you roll your window down for me?"
457,Here we go.
458,I need to see your driver's license and registration.
459,For what? What'd I do?
460,"Sir, license and registration."
461,"Khalil, keep your hands on the dash."
462,"Starr, how am I supposed to get him my license and registration if I have to stay still?"
463,I wanna know why you pulling me over.
464,You failed to signal a lane change.
465, Come on.
466, Turn the music off.
467,Why? I can hear you.
468," Please, Khalil!"
469, Turn it off.
470,This is my car.
471,So how can you tell me...
472, Step out of the car.
473, You ain't got no right to do this to me.
474,"Listen, I'm giving you a lawful order."
475,"Khalil, listen to him."
476,Is it for failing to signal my lane change or for failing to turn down my music? Which one?
477,"Sir, out of the car, now!"
478,"Either you get out of the car yourself, or I'm gonna do it for you."
479,Now!
480,Drop the phone!
481,"Yo, why don't you just give me my ticket?"
482,Hands on the car.
483,Anything on you?
484,"No, there's nothing on me."
485, Any drugs?
486," Nah, man."
487,"Can you remove your driver's license, please?"
488, Where'd you find her?
489, I know her. That's my friend.
490,You looking for a score tonight?
491,What? A score?
492,"Yo, come on, man."
493,Keep your hands on the car. Do not move.
494,Can I get a license run on...
495,Shit.
496,Where's my phone?
497,Shit!
498,"Starr, you okay?"
499, You all right?
500, Go back where he told you.
501,He gonna take his time doing whatever he gotta do.
502,I'm not playing. Go back.
503,"Yo, but come on!"
504,Why you messing up my car?
505," Just listen to him, Khalil!"
506," Okay! All right, chill."
507,Stop right there! Stop!
508, Do not move.
509, No. No.
510,No.
511,"No, Khalil."
512,"Be quiet, ma'am."
513,You sit down.
514,No.
515,Officer needs help.
516,Shots fired.
517,One suspect down.
518,The other in custody.
519,Requesting an ambulance.
520,What did you do?
521,What did you do?
522,"Be quiet, ma'am."
523,Help him!
524,"I want you to stay where you are! Do not move, okay?"
525,He's bleeding!
526,Help him! Come on!
527,He's bleeding!
528,Where is it?
529,Where's the weapon?
530,Okay? The gun! Where is it?
531,What gun?
532,Where...
533,Shit!
534, Khalil!
535, Shit! Shit!
536,"Khalil, look at me!"
537,"Come on, look at me, Khalil."
538,"Come on, look at me!"
539,"Look at me, come on!"
540,"Khalil, come on, look at me!"
541,I'm right here.
542,"You're okay, all right?"
543,There's a ambulance coming.
544,Can you hear it?
545,It's coming. It's gonna take care of you.
546,"You're gonna be fine, all right?"
547,You're gonna be okay.
548,Don't be scared.
549,"Come on, look at me!"
550,"Look at me, Khalil. Come on!"
551,"Breathe, Starr."
552,"Starr, breathe."
553,"Who did that, man?"
554,The officer who did it...
555,I understand that. I know.
556,I'm Detective Gomez.
557,"And this is my partner, Detective Wilkes."
558,"Uh, Lisa Carter."
559,I'm her mother.
560,Starr Carter.
561,"Can you tell us what happened tonight, Starr?"
562,I went to this party.
563,"And Khalil was there, too."
564,Why was Khalil there?
565,"Same as everybody else, I guess."
566,Just recreational purposes.
567,Witnesses at the party stated that there was an altercation and gunshots.
568,Did Khalil have anything to do with it?
569,Nah.
570,I mean... no.
571,"We were, uh, just talking..."
572,when the fight broke out.
573,He offered to take me home because he wanted to make sure that I got home safely.
574,And that's when 115 pulled us over for no reason.
575,Who?
576,The officer.
577,That's his badge number.
578,I remember it.
579,"Starr, do you know why Khalil reached into the car?"
580,I think he was checking to see that I was okay.
581,You think?
582,You don't know?
583,"No, I don't know."
584,Because?
585,Because that's when it happened.
586, Did you and Khalil...
587, Uh...
588,Would you please just give her a second?
589,Whenever you're ready.
590,"Okay, baby?"
591,We understand that this is hard right now.
592,Do you?
593,"Yes, Mrs. Carter, we do."
594,Take your time.
595,Did you drink alcohol at the party?
596,"No, I don't drink."
597,Did Khalil?
598,Not that I saw.
599,Did you ever see Khalil sell narcotics?
600,"No, I never personally saw Khalil sell drugs or do drugs."
601,But you knew that he did?
602,You have not asked my daughter one question about the cop.
603,"We just want the whole picture, miss."
604,"Well, you ask questions about what happened."
605,And he didn't do anything wrong.
606,So I don't know what more of a bigger picture you need!
607,She's done here.
608,"Come on, Lisa. Come on, Starr."
609,You know her?
610,"Yeah, she's my niece."
611,All right. All right.
612,I'm here.
613,I'm here.
614,Yeah.
615,Let it out. Let it out.
616,Easy. Let it out.
617,"Yeah, let it out."
618,Here. Here.
619,"It's okay, baby."
620,"It's okay, baby. It's okay."
621,It's okay.
622,Here. Drink this now.
623,"It's okay, baby."
624,Nightmares are always the worst right after.
625,"Sekani, no."
626,Starr first. Let her eat.
627,"You know, not everybody got superpowers like you."
628,Shine your light.
629,I ain't name you Starr by accident.
630,Sekani!
631,No!
632,Thank you.
633,You the only real friend that boy ever had.
634,"He was mine, too, Miss Rosalie."
635,Police came by.
636,"Was you with him, Starr?"
637,"Yes, ma'am."
638,Thank God he didn't leave this world alone.
639,"You been by his side from day one, and you stayed all the way to the end."
640,"He was selling that stuff, you know."
641,Can't be for nobody but King.
642,You got some nerve coming in here.
643,What's he doing here?
644,"Hey, Carlos."
645,"Hi, Lisa."
646,Excuse me.
647,"Miss Rosalie, I came by to tell you I'm sorry for your loss."
648,And Pam and I have been praying for you.
649,Thank you so much.
650,There's anything I can do for you...
651,know we are here for you.
652,Love you.
653,Look out.
654,So what's the deal?
655,His ass in jail?
656,They're gonna place him on paid administrative leave.
657,That's it?
658,After he killed Khalil?
659,"Starr, there will be a full investigation."
660,"Cops investigating cops, huh?"
661,You know they should've charged his racist ass with murder.
662,"But that ain't gonna happen, is it, Uncle Carlos?"
663,Nothing like this has ever happened with this officer before.
664,"Oh, firsttimer. Let's cut him a break."
665,"Carlos, you're gonna help with the investigation, right?"
666,I can't. We hand situations like this over to the DA.
667,We headed for a grand jury?
668,Most likely.
669,"And let me guess, they gonna ask Starr to testify."
670,"No, no, no, no, no."
671,I don't want everyone knowing that Starr is the witness.
672,She doesn't need that kind of attention.
673,No! Should we get a lawyer?
674,Witnesses don't need attorneys.
675,"Starr ain't just a witness, 'Los."
676,"Look, if you don't trust the system, can you at least trust me?"
677, Starr is like my daughter.
678, But she ain't.
679,It didn't seem that way when you was locked up.
680,Stop it! Both of you!
681,What does a grand jury mean?
682,Grand jury.
683,Stuff like this ends up on the news.
684,People get death threats.
685,Cops target them.
686,What will it mean at school?
687,Will I suddenly be the poor girl from the hood who saw her friend get killed?
688,I just gotta be quiet.
689,Can you just give me more chicken?
690," Starr, open!"
691, Starr!
692,"Starr, pass it!"
693,Damn!
694,"Starr, just pretend the ball is a piece of fried chicken!"
695, What was that?
696, What? It's game talk.
697,"""Fried chicken"" is game talk?"
698,I've never heard that one before.
699,"Holy shit. Starr, we had fried chicken for lunch?"
700,IIt was a joke.
701,Okay.
702,"Wait. What's going on, girl?"
703,"I mean, you know me, I know you, better than anyone."
704,You okay?
705,"Yeah. Yeah, I'm fine."
706,I'm just tired.
707,All right. Imma put Mav's hot links on the grill.
708,Little burnt on top and crusty on the side.
709,Y'all go ahead and take some pound cake while y'all wait.
710," Thanks, Mr. Reuben."
711," Thank you, Mr. Reuben."
712,...17yearold black teenager by a white police officer Saturday night.
713,New information is being released regarding the shooting death of Khalil Harris.
714,"Dashcam footage, where the officer thought he was going for a weapon shows it was not a gun but a hairbrush."
715,My son ain't never done nothing wrong!
716, Khalil was a good boy!
717, Mmhmm.
718,Why'd they have to do that to him?
719,What this have to happen for?
720,"What, he can't even walk down the street and brush his damn hair?"
721,"I mean, why would they put Miss Brenda on TV like that?"
722,There's a witness to the shooting who'll be called to testify in front of the grand jury.
723,Community leaders are up in arms...
724,So you famous now.
725,What?
726,I saw you leave with Khalil.
727,Now you all jittery and jumpy and shit.
728,"It's you, Starr."
729,Don't even lie.
730,You ready to stir some shit up?
731,What you mean?
732,"Well, you was there, so you gotta tell everybody what happened."
733,"You're gonna stand up for Khalil, right?"
734,"Listen, Brenda can't be the only one talking."
735,You know Khalil would've stood tall and spoke for you.
736,"Hey, queens."
737,"Hi, Daddy!"
738,Get in the car.
739,"Nah, I'm good."
740,I'll take you up to Big Mav's.
741,Get in the car.
742,Make up for what you spent.
743,"No, thanks."
744,What?
745,Heard you was with that boy when he got himself killed.
746,Some hard shit to see.
747,"Believe me, it's hard to forget, too."
748,I been in the Heights forever.
749,So trust.
750,I been where you at.
751,Hurt like that don't never leave you.
752,But you gotta keep pushing.
753,You feel me?
754,Mama at the house?
755,I don't know.
756,Iesha be where she at.
757,Ew.
758,What about Seven?
759,Why your daddy and Iesha name that boy Seven?
760,What's his middle name? Eight?
761,"Hey, Uncle Mav."
762,"Hey, Kenya."
763,How's that domestic life treatin' you?
764,"You go ahead, put a ring on Iesha."
765,You gonna find out.
766,Look like business is going well.
767,Guess I should've bought this store for me instead of you.
768,But you didn't.
769,I heard about Starr's homeboy.
770,"Man, you know how they do."
771,"Shoot first, ask questions later."
772,You really should try and keep her out of trouble.
773,Trouble?
774,"I'm just saying, I think it's best if she don't talk to FiveO."
775,You feel me?
776,You ain't got to worry about Starr.
777,"You take care of your girl, and I'll handle mine."
778, It's like that?
779, It's exactly like that.
780,"Hey, Starr."
781,"Remember what I told you, all right?"
782,You keep that shit in your rearview.
783,Mnhmnh.
784,I'm telling you.
785,He was threatening her!
786,He ain't gonna hurt her.
787,He will.
788,"If he thinks that Starr is gonna tell the police that Khalil worked for him, he will."
789,And then what? Hmm?
790,He's gonna rope you right back in.
791,"Once a King Lord, always a King Lord."
792,"When you spend three years in lockup doing somebody else's time, ain't no roping back in."
793,He let me out.
794,That was our deal.
795,Maverick...
796,we're moving.
797,"Baby, we could do some good stuff around here."
798,"Where you live does not define who you are, Maverick."
799," Baby, listen to me..."
800, No!
801,You listen!
802,It's okay to make sacrifices for your family.
803,God! Do you think that my mother moved me and Carlos out of Garden Heights and into that Catholic school so we could learn how to pray? No.
804,I'm gonna make sure that my kids have it at least as good as I did.
805,"If not, what's the point?"
806,That's why we have them up there in that school!
807,And what do you think that school will do when they find out that Starr was with Khalil?
808,Hmm?
809,"Those white folks, they love to boast about how diverse that school is, but you know what?"
810,This is too much diversity for them.
811,"I don't feel good, so I'm not going."
812,"None of us feel good, Starr, but we're pressing on anyway."
813,So you go get dressed.
814, I...
815, Go get dressed.
816, Can I come in?
817, Yeah.
818,Maybe when we get back...
819,we can watch that Harry Potter and the Goblet of HalfBlood Gumble Ghosts.
820,"I think I'm good, Daddy."
821,You the worst person to watch Harry Potter with.
822,"The whole time you're like, ""Harry Potter is about the gang theory.""  It is."
823, Mmhmm.
824,"Hogwarts houses have they own colors, they own hideouts, and they always ridin' for each other."
825,How that ain't about gangs?
826, You know I'm right.
827, Mmhmm.
828,Y'all had y'all's own little Harry Potter gang.
829,"Now Natasha and Khalil both gone, and you still here."
830,Trying to make some sense out of it.
831,It's THUG LIFE.
832,"""The Hate U Give Little Infants..."" ""F's Everybody."" I know what it stands for."
833,What do you think it means?
834,I think it's about more than just the youth.
835,I think it's about us.
836,Us who?
837,Black people.
838,Poor people.
839,Everybody at the bottom.
840,"Right, you on it."
841,Pac was trying to school us on how the system's designed against us.
842,Why else you think so many people in our neighborhood deal?
843, They need the money.
844, Yeah.
845,"And there ain't no real jobs around here, so they fall into the trap."
846,What trap?
847,Drugs a multibilliondollar industry.
848,Brothers like me and Khalil get caught up 'cause it look like a way out.
849,But that shit is flown into our communities...
850,and I don't know nobody with a private jet.
851, Do you?
852, Mnhmnh.
853,Me neither.
854,And then they trap us.
855,"And we end up in prison, another billiondollar hustle."
856,And they got us riding through there like we on a conveyor belt.
857,That's how I end up in prison with my daddy.
858,You went to jail with your own daddy?
859,Yep.
860,"But when I caught up with him, wasn't nothin' he can do to help me."
861,"He was just a weak, old man with regrets."
862,And his light was gone.
863,And I swore that would never be me.
864,Because Imma break the cycle for my kids.
865,I'm not ready to see Khalil as a soulless mannequin.
866,His lips are too pink.
867,And he doesn't have his dimples.
868,"Come on, baby."
869,"It ain't him, Mama."
870,I know.
871,We got time.
872,"Hey, you all right?"
873,Your mama's here with King.
874,Seven!
875,Seven!
876,Come on back here with us!
877,"Baby, go back there with your mother."
878,You know he don't want to sit with her.
879,"I know, but she's yellin' in the church, baby."
880,Amen! Hallelujah!
881,"Amen! Thank you, choir, for blessing us with such wonderful..."
882,praise and worship.
883,Amen! Brothers and sisters.
884,We have a speaker here with us today.
885,The Harris family have asked us all to listen to what she has to say.
886,"Come on up, Sister April Ofrah."
887,"I'm April Ofrah, a lawyer with Just Us For Justice."
888,"Just before the service, I was informed that the police have no intentions of arresting the officer who murdered this young man."
889,Despite having a credible eyewitness.
890,"Oh, my God!"
891,This is the last place I wanted to be today.
892,And I know I'm not alone.
893,But here we are again.
894,"Violence, brutality."
895,"It's the same story, just a different name."
896,Yes. You're right.
897,Today's name is Khalil Harris.
898,"Another unarmed, young, black man."
899,What does that tell us?
900,Shamell Bell said it best.
901,"""It is impossible to be unarmed when our blackness is the weapon that they fear."" And I refuse to let our blackness be seen as a weapon or as a weakness."
902, Yeah!
903, Yeah! That's right!
904,That is why the Harris family and I ask you to join us after the service for a peaceful march past the police station.
905,Division is how they win.
906, Unity is how they crumble.
907, Yeah!
908,See you outside after the service. Thank you.
909,Amen!
910, Thank you!
911, Whoo!
912,"Thank you, Sister Ofrah, for such powerful and encouraging words."
913,Did you see that?
914,How does she even know?
915,Gotta be Miss Rosalie.
916,...to join our sister in her peaceful march forjustice!
917,"Not only for Brother Khalil, but for all of us!"
918,Khalil's life will not be in vain!
919,That's right!
920,Yeah! Hallelujah!
921,What do we want?
922,Justice for Khalil!
923, When do we want it?
924, Now!
925, What do we want?
926, Justice for Khalil!
927, When do we want it?
928, Now!
929, What do we want?
930, Justice for Khalil!
931, When do we want it?
932, Now!
933, What do we want?
934, Justice for Khalil!
935, When do we want it?
936, Now!
937, What do we want?
938, Justice for Khalil!
939, When do we want it?
940, Now!
941, What do we want?
942, Justice for Khalil!
943, When do we want it?
944, Now!
945, What do we want?
946, Justice for Khalil!
947, When do we want it?
948, Now!
949, What do we want?
950, Justice for Khalil!
951, When do we want it?
952, Now!
953, What do we want?
954, Justice for Khalil!
955, When do we want it?
956, Now!
957, What do we want?
958, Justice for Khalil!
959, What do we want?
960, Justice for Khalil!
961, When do we want it?
962, Now!
963, What do we want?
964, Justice for Khalil!
965, When do we want it?
966, Now!
967, What do we want?
968, Justice for Khalil!
969, When do we want it?
970, Now!
