,dialog
84,"like he is a child A Mecha child A child The show of faith my company has placed on me, on us, is extraordinary Now, there are a few simple procedures we need to follow..."
85,"if and when you decide to keep David If you decide to keep him, there's an imprinting protocol..."
86,consisting of a code string of seven particular words...
87,"which need to be spoken to David in the predefined order that's been printed here Now, Monica, for our own protection this imprinting is irreversible The robot child's love would be sealed... in a sense, hardwired..."
88,"and would be part of him forever Because of this, after imprinting no Mecha child can be resold If an adopted parent should ever decide not to keep the child they must return it to Cybertronics for destruction I had to sign a letter of agreement, or they wouldn't even let you see David You have to sign it too."
89,"Right here Monica, don't imprint until you're entirely sure Silly man."
90,Of course I'm not sure Would you like me to sleep now?
91,Good idea. Good idea.
92, Monica?
93," Well, it's late, you know  It's after 9:00, so..."
94, Yeah. Ten past HowHow late do they let you stay up?
95,"I can never go to sleep But I can lay quietly and not make a peep So, those pajamas will fit you, and we'll be in to check on you first thing in the morning Dress me?"
96,"You know, I'm gonna say good night while you boys be boys Raise your arms  Is it a game?"
97, Yes Hideandseek I found you That's your room.
98,"Just, go and play I found you Out! Out! Get out of here!"
99,And close the goddamn door!
100,I can't...
101,Is it a game?
102,"Now, I'm gonna read some words And, they won't make any sense but I want you to listen to them anyway..."
103,and look at me all the time  Can you do that?
104," Yes, Monica Can you feel my hand on the back of your neck?"
105,Yes  Does any of this hurt?
106," No Okay, now, look at me Ready?"
107,Cirrus Socrates Particle Decibel Hurricane Dolphin Tulip Monica David Monica All right I wonder if I did that right.
108,I don't...
109,"What were those words for, Mommy?"
110,What did you call me?
111,"Mommy Who am I, David?"
112,You are my mommy You smell lovely I love it when you wear this stuff  Will you still love me when it's all gone?
113, No  Stop it.
114, But we can get married again...
115,and begin with a fragrance that's not in such short supply We gotta go.
116,"Come on. We're late  Hello, David."
117," Hello, Henry  Walk us out, all right, sweetheart?"
118, Come on My shoe!
119," Henry, your tie!"
120," I know, I know."
121,You're hopeless!
122,He's trying so hard to please me.
123, He has a way with my coffee.
124, And it's creepy  You can never hear him coming. He's just always there.
125," He is only a child Monica, he's a toy He's a gift..."
126,"from you David, when we leave, all the doors and windows will go smart So you can't leave your room."
127,But if you'd like...
128," Oh, I put way too much on."
129, Do I smell lovely?
130,"Oh, God, no Mommy, will you die?"
131,"Well, one day, David, yes, I will I'll be alone Don't worry yourself so How long will you live?"
132,"For ages For 50 years I love you, Mommy I hope you never die Never  Yes."
133, Darling!
134,"We're becoming unfashionably, unreasonably late Hello?"
135,"This belonged to Martin, my son His name is Teddy Teddy, this is David  Hello, Teddy."
136," Hello, David David, Teddy is a super toy and I know you will take good care of each other I am not a toy Henry?"
137, Sorry.
138, What were you doing up there?
139,I'll tell you in the car.
140,Come on Is 50 years a long time?
141,"I don't think so David, I'll get it!"
142,"Honey, hand it to me Look what I can do Hello?"
143,Yes?
144,"Mrs. Swinton, could you hold a moment?"
145,"I have an urgent call from your husband Yes, I will. David, II need to talk to the phone now Monica?"
146,"Monica? Can you hear me, Monica?"
147, Let the phone talk now.
148," Monica, can you hear me? Pick up the phone, Monica!"
149, Run along. Play with Teddy.
150," Pick up the phone, Monica! Oh, my God! MonÂ¡ Hello, Henry?"
151,What is it? What...
152,What?
153,When?
154,"Oh, God David the most wonderful thing in the whole world has happened This is Martin This is my son Martin, no!"
155,"We'll have a contest to see who he comes to first Come here, Teddy!"
156,"Come here, boy!"
157,Teddy! Come here!
158,"You call him too Come here, Teddy  Come on! Teddy! Teddy!"
159," Come here, boy  Come here! Come on, Teddy!"
160," Come here, Teddy  Teddy. Come here, Teddy."
161," Teddy, come!"
162," Come here, Teddy."
163," Come, Teddy! Come!"
164,Mommy! Mommy!
165,"Are they torturing you, Teddy?"
166,"He used to be a super toy, but now he's old and stupid You want him?"
167,"Yes, please So I guess now you're the new super toy So, what good stuff can you do?"
168,"Oh, can you do power stuff, like walk on the ceiling or the walls?"
169,Antigravity?
170,"Like, float or fly?"
171,Can you?
172,"No, because I'm real."
173, Can you break this?
174," I better not These things, they do look better in pieces. They do I can't Stand up Look, they made you bigger than me  Who did?"
175," Well, they did... the doll makers They made you taller Why don't you look like one?"
176,Like one?
177,You're not cute like a doll You just look like someone's ordinary kid When's your birthday?
178,I never had a birthday Okay. When were you first built?
179,When's your buildday?
180,"I don't remember Okay, what's the first thing you can remember?"
181, A bird.
182, What sort of bird?
183,A bird with big wings...
184,and feathers sticking up from the bottom Can you draw it?
185,Yes That looks like a peacock.
186,Can you say peacock?
187, Peacock.
188, Can you say pee?
189, Pee.
190, Now say that two times fast Okay.
191,Then you gotta put the green ones...
192, Read to us?
193," Hey Let's see Oh, yeah David's going to love it As soon as his show was over, the showman went into the kitchen where the whole sheep which he was preparing for supper..."
194,was roasting on the slowlyturning spit in the furnace When he saw there was not enough wood to finish roasting it he called Harlequin and the Punchinello and said 'Bring me in Pinocchio.
195,"You will find him hanging on a nail 'He is made of nice, dry wood and I'm sure he will make a nice fire for my roast.' Pinocchio worked until midnight."
196,"And instead of making eight baskets, he made sixteen."
197,Then he went to bed and fell asleep.
198,"As he slept, he dreamt he saw the fairy, lovely and smiling who gave him a kiss, saying 'Brave Pinocchio 'in return for your good heart, I forgive all your past misdeeds."
199,"Be good in future, and you will be happy. ' Then the dream ended and Pinocchio awoke full of amazement You can imagine how astonished he was..."
200,when he saw that he was no longer a puppet...
201,but a real boy just like other boys.
202,"Josephine evidently has taken a leave of absence Oh, my God."
203," Well, I saw that coming."
204, How could you see that coming?
205, They were fabulous together.
206," Oh, come on! She was miserable! I mean..."
207," Well, he never said they were miserable."
208," Yeah, that's because..."
209,Wasn't that because of the cutbacks?
210,I have no idea.
211,"Actually, they don't tell me anything."
212, Do they really have a weight problem?
213, So do I.
214, You do not. That is ridiculous.
215," All right, look."
216,I don't know. There's something about inner beauty that...
217,"You will break  Oh, that is ridiculous!"
218, Exactly Work has become so silly.
219,I know what you're talking about  Does he eat?
220, I'm not sure You're not supposed to do that.
221,"David, what are you doing?"
222," David! Martin, put the fork down."
223, Is it in the manual book?
224," Stop. Stop, David."
225," Put it down now. David, stop it!"
226,"Martin, you're provoking him, okay? Stop it."
227," Stop it, David!"
228," The two of you, stop it!"
229,Stop it! Stop it now!
230,"Stop it! David, stop it!"
231,There's sputum in the code lockers Smell that garlic We should throw in a chest mint  Can you locate the service?
232, Don't touch the merchandise  It's all swamp in here.
233, You made a mess of yourself.
234,"Spinach is for rabbits, people and Popeye not roboboys Try to insert yourself Now through the pantry, all the lower shelves It's okay, Mommy."
235,It doesn't hurt The activators are all shut down on the left side  Monica.
236, I have to...
237,I have to...
238,That's not all of it.
239,"That's not all of it If you do something really, really, really special for me, a special mission then I'll go tell Mommy..."
240,I love you And then she'll love you too What shall I do?
241,"You have to promise, and then I'll tell you You have to tell me, and then I'll promise I want a lock of Mommy's hair I'll share it with you And if you had it and wore it she might love you even more Like the princess in the movie we saw When she had the prince's hair in her necklace thing he loved her We can ask her No, it has to be a secret mission Sneak into Mommy's bedroom in the middle of the night..."
242,"and chop it off I can't, Martin."
243,"I'm not allowed You promised You said, Tell me, and then I'll promise."
244,Didn't you?
245,David!
246,Why did you do that?
247,Why did you do that?
248, What are you doing? You're hurting him!
249, Talk to me! Goddamn it!
250, Why did you do that? Why did you do that?
251, You're hurting him!
252, You're hurting him! Don't break him!
253, Why did you do that?
254,"Henry, I wanted Mommy to love me..."
255,"more  Oh, my God."
256, What?
257," I think I cut my eye. Oh, God, I think it's bleeding."
258," Let me see It's normal for little boys to feel jealous and competitive Martin's only been home a month, and it's normal for brothers to challenge each other He was playing a game, he made a mistake, and..."
259, He's practically human.
260, That's not how he looked holding the knife  Scissors.
261, It was a weapon Why do you keep imagining that he was purposely trying to harm me?
262,Because we don't know the answer to that How is he worth the risk to you or to Martin or to us as a family?
263,I will not let you take him back.
264,You told me what would happen...
265, if we ever took him back.
266," Think about this If he was created to love, then it's reasonable to assume he knows how to hate And if pushed to those extremes, what is he really capable of?"
267,"Happy birthday, Martin I made this for you This him?"
268,Is this your little brother?
269,"Technically, no  He's Mecha."
270, What's Mecha?
271,"We're organic, you're mechanical Orga, Mecha  Orga, Mecha. Orga, Mecha."
272," Todd, stop!"
273,I didn't know they even made little kids Can you pee?
274, I cannot.
275, Then let's see what you can't pee with Come on Touch it It feels so real.
276,"Oh, that's... that's creepy  It feels so real."
277, That is too real Mechareal Does he have DAS?
278, DAS what?
279, Das ist gut!
280,"Damage Avoidance System. DAS It's a pain alert system Our serving man has it It's so they don't go picking up fire with their bare hands and stuff Watch. Watch this Now, I'm not gonna cut you This isn't gonna hurt."
281,"I'm not gonna cut your skin Just tell me when you feel it  Keep me safe, Martin. Keep me safe."
282, Let me go!
283," Keep me safe, Martin. Keep me safe. Keep me safe."
284, Let me go! Mom!
285,Mom! Mom!
286,Keep me safe. Keep me safe.
287,Keep me safe. Keep me safe Henry!
288,"Oh, my... Oh, my God!"
289,"Oh, my God! He's not breathing! He's not breathing!"
290,"Come on, Martin! Come on!"
291,Take a breath. Take a breath.
292,Cough it up. That a boy.
293,"That's a great boy Oh, my God. Thank God."
294," Hey, David?"
295, Mommy!
296,"Mommy LI need to speak to you for a minute, okay?"
297,"Okay These are beautiful Thank you Hey, David, I was thinking that..."
298,we could go for a drive tomorrow in the country You and me. What do you say?
299, And Teddy?
300," Yeah, and Teddy Thank you, Mommy Thank you so much Tomorrow is gonna be just for us, okay?"
301,Where are we going?
302,Someplace nice?
303,Are those happy tears?
304,What's for dinner tonight?
305,You know you don't eat Yes But I like sitting at the table David?
306,"David, come on. David... David..."
307,Listen... Listen to me!
308,David?
309,"David, listen Now..."
310,"you won't understand the reasons, but..."
311,I have...
312,I have to leave you here Is it a game?
313,No When will you come back for me?
314,"I'm not, David. You'll have to be here by yourself Alone?"
315,"With Teddy No. No, no, no, no, no, no!"
316,"No, Mommy, please!"
317,"No, no! Please, no, Mommy!"
318, They will destroy you.
319," No! No, Mommy!"
320,I'm sorry I broke myself I'm so sorry I cut your hair off...
321, and I'm sorry I hurt you and I hurt Martin.
322, I have to go! I have to go!
323,Stop it! Stop it!
324, I have to go now!
325," Mommy, no! Mommy!"
326,"Mommy, if Pinocchio became a real boy..."
327,"and I become a real boy, can I come home?"
328, That's just a story.
329, But a story tells what happens Stories are not real!
330,You're not real!
331,"Now, listen to me. Look. Look!"
332,"Take this, all right? Take this Don't let anyone see how much it is Now, look, don't go that way Look! Look at me! Look!"
333,"Don't go that way, all right?"
334,Go anywhere but that way or they'll catch you.
335,Don't ever let them catch you!
336,"Listen, stay away from flesh fairs away from where there are lots of people Stay away from all people. Only others like you. Only Mecha are safe  I gotta go."
337, Why do you wanna leave me?
338,Why do you wanna leave me?
339,"I'm sorry I'm not real If you let me, I'll be so real for you Let go. Let go, David. Let go!"
340,I'm sorry I didn't tell you about the world  I'm afraid.
341, Of me?
342, Yes.
343, That I will hurt you?
344,Yes.
345,I think...
346,you're afraid of letting go I think you're afraid of happiness And this is starting to excite me Are you afraid of seeing the stars Patricia?
347,I can show you how to reach them I'm afraid of what you've got under there May I see what it looks like first?
348,Is this your first time...
349,with something like me?
350,I've never been with Mecha That makes two of us I'm afraid it will hurt Patricia once you've had a lover robot you'll never want a real man... again Are these the wounds of passion?
351,Are the stars out tonight  I don't know if it's cloudy or bright  Do you hear that music?
352,"'Cause I only have eyes for you, dear The moon may be high You..."
353, 'Cause I only have eyes  Are a goddess  For you  Patricia You wind me up inside But you deserve much better in your life You deserve...
354,"me 'Cause I only have eyes for you Dear The moon may be high But I can't see a thing in the sky 'Cause I only have eyes for you  Hey, Joe, what do ya know?"
355," Hi, Jane. How's the game?"
356," Hey, Joe, what do ya know?"
357," Hello, Mr. Williamson  Place a D.N.D. On room 102, please."
358," Sure thing There you are Oh, Joe When you're finished here, crack your collar, show off your operating license The Flesh Fair's in Barn Creek and the hounds are out hunting for strays It's a good thing I ran into you."
359,"Thanks, Mr. Williamson  Sure thing."
360," Mustn't keep a lady waiting Miss Bevins It's Joe. At your service I've been counting the seconds since last we met Have you been crying, Samantha?"
361,"I found a tear Hey, Joe, what do ya know?"
362,How many seconds has it been...
363,the last time the two of you were together?
364,"Goodbye, Sam. And never forget You killed me first I'm in bad trouble If I am a real boy, then I can go back."
365,And she will love me then How?
366,The Blue Fairy made Pinocchio into a real boy She can make me into a real boy I must find her.
367,I must become real There must be someone in the whole world who knows where she lives Moon on the rise!
368,It's the Flesh Fair. They destroy us on stage. I've been there What do we do?
369,We run now Any old iron.
370,Any old iron.
371,"Any old iron Any old iron Expel your Mecha Purge yourselves of artificiality Come along, now."
372,Let some Mecha loose to run Any old unlicensed iron down there?
373,"Hey, do you see that?"
374,"Could be a human thing No, he's scanning cold No expiration date, no I.D What's a new model doing loose and unregistered?"
375,"Sir, it's a lategeneration loverMecha Well, there's a relief from all this antique iron You are certain he's not a man?"
376,I wouldn't want a repeat of the Trenton incident.
377," Sir, he's a freerange Mecha running hot."
378," Let's reel him in, boys Sic the hounds on the rest Shake down shantytown What's your name?"
379, My name is David.
380," Hello, David How old are you?"
381,I don't know You need someone to take care of you?
382,Would you like a nanny?
383,I have many good references Do you know where the Blue Fairy lives?
384,Let out the line Steady your drift Open the lower hold.
385,"Don't be afraid, David I'll break, David Hello Anybody lose this?"
386,Hello?
387,This your dog?
388," Take it to lost and found for me, okay?"
389," Hey, Alan!"
390,Lost and found!
391, Do you know David?
392, Where's the off switch?
393,Where's David?
394,Can you help me find David?
395,I have to find David Are you taking me to David?
396,Could you kind of shoot me over the propeller thing?
397,"Yeah, I don't need to go through it. I was considerin' it, but I changed my mind Gentlemen, start your engines!"
398,"Ten, nine, Eight, seven, six, five, four, three, two, one."
399,What about us?
400,What about us?
401,We are alive...
402,and this is a celebration...
403,of life!
404,And this is commitment...
405,to a truly human future!
406,What's your name?
407," Hello, Teddy."
408," Hello, David Take it. Take it  Biker hound's rolling!"
409, Cue the biker hound  Papa.
410," Amanda, go back outside. It's too smoky in here  There's a boy in a cage."
411, What'd you say?
412, There's a boy in a cage.
413, A boy?
414,A real boy.
415,"He's stuck in the cage  In the pen, honey?"
416, In the jail place  Random crowd reaction...
417," Hey, Russell, we got a remote near the pig pen?"
418, Standing by. Bring it up on VT1.
419, Let me see what she's talking about  Comin'up on one.
420, What are you lookin' for?
421,"Amanda says she saw a little boy in there Honey, how do you know about this?"
422, The bear told me.
423, I told her Yeah! Yeah!
424,Would you be so kind and shut down my pain receivers?
425,Why is this happening?
426,"History repeats itself It's the rite of blood and electricity So, when the opportunities avail themselves, they pick away at us..."
427,"cutting back our numbers so they can maintain numerical superiority My time, is it up already?"
428," Goodbye, everyone."
429," Keep me safe, keep me safe, keep me safe!"
430,"Not yet. We just want him Keep me safe, keep me safe, keep me safe!"
431,"Mike, security?"
432,"Mike, do you have any reports of any missing kids, any missing children?"
433," All right, thanks, Mike."
434," We should get in there Boy. You, boy Hey, what's your name?"
435,"I won't bite you Come on over where I can see you Hey, hey, I won't hurt you I just need to see  You're a machine."
436, I'm a boy  Is he a toy boy?
437," My name is David Impossible I still work, don't I?"
438,"I can work in the dark, but my lamp is broken My lamplight will not work."
439,"I hit my lamp on a girder overhead Goodbye, David No one builds children No one ever has."
440,What would be the point?
441,"He could be a custom job. Some rich and lonely scaredy puss's pretend child I'm a custom job Seventyfive years ago I was Time magazine's Mecha of the Year No, this work is firstrate A lot of love went into him."
442,David?
443,You are one of a kind.
444,You know that?
445, Who made you?
446," My mommy made me Her womb was your factory? One of those built to aspire to the human condition What is the name of your maker, Serve U.S., E.Z. Living Robiville, Simulit City Center, Cybertronics, Sidekicks?"
447, Monica is my mommy.
448, Can I speak with you for a moment?
449,You thinking of not putting him in the show?
450,"Something as original as this, you don't toss out with the rest of the garbage Yeah, well, I say originality without purpose is a white elephant But if money is your purpose, here's your refund. My compliments  What are you gonna do with him?"
451, Put him where he belongs In show business It was certainly my good fortune running into you  Let go of him.
452, Let go of me  I said let go of him.
453, I'm trying Don't let go.
454,Keep me safe. Don't let go Suit yourselves Johnson! Johnson! Johnson!
455,Johnson! Johnson! Johnson!
456,Johnson! Johnson! Johnson!
457,Johnson! Johnson! Johnson!
458,Johnson! Johnson! Johnson!
459,Johnson! Johnson! Johnson!
460,Johnson! Johnson! Johnson!
461,Ladies and gentlemen boys and girls and children of all ages What will they think of next?
462,"See here A bittybot, a Tinker toy a living doll Of course, we all know why they made him."
463,"To steal your hearts, to replace your children."
464,This is the latest iteration in a series of insults to human dignity...
465,and in their grand scheme to phase out all of God's little children Meet the next generation of child designed...
466,to do just that Do not be fooled...
467,by the artistry of this creation No doubt there was talent in the crafting of this simulator Yet with the very first strike...
468,you will see the big lie come apart before your very eyes!
469,Don't burn me! Don't burn me!
470,I'm not Pinocchio! Don't make me die!
471,I'm David! I'm David!
472, I'm David!
473, Mecha don't plead for their lives. Who is that?
474, He looks like a boy.
475, Built like a boy to disarm us  See how they try to imitate our emotions now?
476, I'm David!
477,"Whatever performance this Sim puts on, remember: We are only demolishing artificiality!"
478,Let he who is without Sim...
479,"cast the first stone Oh, hoho!"
480,He's just a boy.
481,"Johnson, you're a monster!"
482,Let that boy go! Let him go!
483,Get him out of there before they tear this place apart  We found him.
484, Where?
485,A flesh fair outside Haddonfield  Is he alive?
486, Yes He's in one piece I see the moon  Is it real?
487," I don't know, David Is it coming?"
488,I can't tell yet Let's not walk this way  Where are we going?
489, This way now Are you in bad trouble?
490,Have you run away from someone?
491, My mommy told me to run away.
492, Why did she say that?
493,I guess... because Henry didn't like me  Why was that?
494, Martin came home  And who is he?
495," Martin is Mommy and Henry's real son After I find the Blue Fairy, then I can go home Mommy will love a real boy The Blue Fairy will make me into one Is Blue Fairy Mecha, Orga, man or woman?"
496,Woman Woman?
497,I know women!
498,"They sometimes ask for me by name  I'm in heaven  I know all about women As about as much as there is to know No two are ever alike And after they've met me, no two... are ever the same And I know where most of them can be found  Where?"
499, Rouge City Across the Delaware.
500,Too far for our feet We'll need help to get there And...
501,it is not without peril We will have to journey...
502,towards the moon Are there many women in Rouge City?
503, As there are stars at night.
504, How will we find just one?
505,We will ask Dr. Know There is nothing he doesn't Exactly what name do you give this woman?
506,"She is... just Blue Fairy Blue Fairy In the world of Orga, blue is the color of melancholy Yet, the services I provide will put a blush back on anyone's cheek I will change the color of your fairy for you."
507,"She will scream out in the moonlight Oh! Oh, yes! Oh, God!"
508,"Oh, yes! Oh, God! Oh, God!"
509,"She will make you a real boy, for I will make her a real woman And all will be right with the world because you held my hand..."
510,"and saved my brain, so that once again my customers may ask for me by name..."
511,"Gigolo Joe, what do ya know?"
512,Why do you do that?
513,"That's just what I do Now, follow me and don't fall behind All roads lead to Rouge Don't they say that, eh?"
514,Don't they just?
515,"There are girls your age who are just like me We are the guiltless pleasures of the lonely human being You're not gonna get us pregnant or have us to supper with Mommy and Daddy We work under you, we work on you and we work for you Man made us better at what we do than was ever humanly possible If you could manage us a lift to Rouge City All this..."
516,"And much, much more..."
517,can be yours.
518,Get in Say ah.
519,Over there is Here Kitty Kitty That's where the agency held my tryouts when I was made new That's Tails. Very hoitytoity I've yet to be asked to perform there Only sunrise gents and sunset ladies Strictly Sierra Class robots who have no idea how to live Can't even speak English. All made in Sweden.
520,Couldn't tell a joke from a poke No cover charge. No cover charge.
521,Step right on in There's Mildred!
522,I have to show you inside Mildred Are you her?
523,"That's Our Lady of the Immaculate Heart The ones who made us are always looking for the ones who made them They go in, fold their hands, look around their feet, sing songs..."
524,"and when they come out it's usually me they find I've picked up a lot of business on this spot Are the stars out tonight But, Joe, where's Blue Fairy?"
525,"That's what we're gonna find out when we ask Dr. Know That's where everyone goes who needs to know Meet the good doctor Starving minds, welcome to Dr. Know where fast food for thought is served up 24 hours a day..."
526,"in 40,000 locations nationwide Ask Dr. Know."
527,There's nothing I don't Tell me where I can find the Blue Fairy.
528,"Question me, you pay the fee."
529,"Two for five, you get one free He means two questions cost five New bucks with a third question on the house In this day and age, David, nothing costs more than information  That's everything."
530, Ten New bucks and a ten copper comes to...
531,seven questions for Dr. Know That should be enough He's a smooth operator.
532,"He'll press our limits But try we must Greetings, colleagues. On offer, factual text or fictionalized text First or third person, literacy range from primal level to postdoctoral Usual span of styles from fairy tale to religious."
533,Who's who or where's where...
534,or flat fact.
535, Flat fact?
536, Thank you for question number one.
537,Flat fact is a term demanding an equal answer...
538,That shouldn't count.
539,That wasn't my question You must take care not to raise your voice up at the end of the sentence Flat fact.
540,You have six more questions.
541,Where is Blue Fairy?
542,In the garden.
543,Vascostylis Blue Fairy.
544,Blooms twice annually with bright blue flowers on a branched inflorescence A hybrid between Ascola meda Arnold  You have five more questions.
545, Who is Blue Fairy?
546,"Are you sad, lonely, looking for a friend?"
547,Blue Fairy Escort Service will find a mate for you.
548,You have four more questions.
549,Joe?
550,Try fairy tale New category A fairy's tale No. Fairy tale No. Fairy tale.
551,What is Blue Fairy?
552,"Pinocchio, by Carlo Collodi At this signal, there was a rustling as of flapping of wings..."
553,"and a large falcon flew to the windowsill  What are your orders, beautiful fairy?"
554, That's her For you must know that the child with blue hair...
555,was no other than the goodhearted fairy...
556,who had lived in that wood for more than a thousand...
557, David! David.
558, That's her!
559,It was an example of her.
560,"But I think we're getting closer But if a fairy tale is real, then wouldn't it be fact..."
561,a flat fact?
562,"Say no more New category, please Combine..."
563,fact with...
564,fairy tale Now...
565,ask him again How can the Blue Fairy...
566,make...
567,a robot...
568,into a real live boy?
569,"Come away, O human child, to the waters and the wild..."
570,"with a fairy hand in hand, for the world's more full of weeping than you can understand."
571,"Your quest will be perilous, yet the reward is beyond price."
572,"In his book, How Can a Robot Become Human?"
573,Professor Allen Hobby writes of the power...
574,which will transform Mecha into Orga.
575,Will you tell me how to find her?
576,Discovery is quite possible.
577,"Our Blue Fairy does exist in one place, and in one place only."
578,At the end of the world where the lions weep.
579,Here is the place dreams are born.
580,Many a Mecha has gone to the end of the world...
581,never to come back That is why they call the end of the world Manhattan.
582,And that's why we must go there Wait!
583,"What if the Blue Fairy isn't real at all, David?"
584,What if she's magic? The supernatural is the hidden web that unites the universe Orga believe what cannot be seen or measured.
585,It's that oddness that separates our species Or what if the Blue Fairy is an electronic parasite...
586,that has a reason to haunt the minds of artificial intelligence?
587,"They hate us, you know... the humans."
588,They'll stop at nothing My mommy doesn't hate me...
589,"because I'm special and unique Because there has never been anyone like me before, ever Mommy loves Martin because he is real, and when I am real..."
590,Mommy's going to read to me and tuck me in my bed and sing to me...
591,and listen to what I say and she will cuddle with me...
592,"and tell me every day, a hundred times a day, that she loves me!"
593,"She loves what you do for her as my customers love what it is I do for them But she does not love you, David She cannot love you You are neither flesh nor blood You are not a dog or a cat or a canary You were designed and built specific like the rest of us And you are alone now only because they tired of you..."
594,or replaced you with a younger model...
595,"or were displeased with something you said or broke They made us too smart, too quick and too many We are suffering for the mistakes they made because when the end comes all that will be left is us That's why they hate us."
596,And that's why you must stay here...
597,"with me Goodbye, Joe Stay back. Stay back Let's clear this doorway, please."
598,"You're in bad trouble Go about your business now Be careful, David."
599,This is not a toy  Destination?
600, Manhattan Mecha restricted area  Manhattan.
601," Destination achieved The lost city in the sea at the end of the world Where the lions weep Turn around, Joe."
602,"We're not gonna give up yet, David Turn around, Joe."
603,Turn all the way around Professor Hobby!
604,Professor Hobby!
605,"Come away, O human child, to the waters and the wild..."
606,"with a fairy hand in hand, for the world's more full of weeping..."
607,than you can understand Professor Hobby?
608,Professor Hobby?
609,Hello?
610,Hello?
611,Is this the place they make you real?
612,This is the place they make you read Are you real?
613,I guess Are you me?
614, I'm David.
615," You're not Yes, I am. I'm David So am I Hello, David Can you read?"
616,Can you sit down and we can read together?
