,dialog
183,"Zeke Don't you try and talk to me, motherfucker!"
184,"Hey, I was not passing judgment."
185,"All right, you're the one that said you wanted to talk."
186,Zeke Why don't you tell me something then?
187,Like...
188,how'd you kill your wife?
189,laughs tense music I'm innocent!
190,I'm innocent.
191,sirens wailing in distance buzzer blares man So we're downstairs and I hear this groaning.
192,So I walk down the hall and I see this big Mexican motherfucker.
193,"He's holding his cock in one hand and squeezing his wrist with the other, trying to cut the circulation off."
194,"You know, apparently, it feels like someone else is jerking you fuckin' off."
195,man 2 I think I'll have to try that.
196,"ominous music voices whispering fan whirring ominous music voices whispering music continues fly buzzes chuckles seagulls squawking The sooner we resurface this deck, the sooner that Amber sets sail."
197,suspenseful music thunder rumbles screams What?
198,"ominous music So, you do still love me?"
199,tense music Free at last.
200,Free at last.
201,Sacks whistles Sacks!
202,"Uh, Sacks, Sacks, excuse me, please."
203,"I'm so sorry, but can I just have, um..."
204,"can I have a sharpened pencil, please, something that works?"
205,"You want a pencil, huh."
206,"Yeah, if it's not too much trouble, that'd be nice."
207,Thank you.
208,How does it feel to want?
209,"tense music Harlow If you keep letting them treat you like a bitch, I'm gonna have to take care of myself."
210,"Yeah, I'm talking to you."
211,"tense music All right, all right."
212,"Harlow Judge McCabe, I am an innocent man serving a life sentence in a federal penitentiary."
213,I respectfully request an opportunity to appeal my conviction.
214,Look at that!
215,It gives me great pleasure to inform you that I have discovered evidence within my case file that was never presented at my original trial.
216,Fucking lawyers.
217,"Due to the negligence of my attorney, I've decided to act as my own counsel and will be filing my petition to appeal personally."
218,"They're gonna get the truth, Zeke."
219,Soon enough.
220,"Zeke Go thank your friend, Harlow."
221,I want you so bad right here.
222,No.
223,Right now.
224,I'm sweating.
225,"Right now, I don't care that you're sweating."
226,"Besides, people are gonna see."
227,I don't care who sees.
228,"No, you can wait."
229,This is what you get for putting me to work.
230,Suit yourself.
231,sighs tool whirs  Amber chuckles  tool whirs Amber chuckles You know what?
232,"If you keep that up, you might get what you're looking for."
233,somber music ominous music whispering indistinctly Amber moans banging on door We got a pervert in the house!
234,Zeke Five inmates up and offed themselves in the last 24 months.
235,No one even bats an eye.
236,She ain't gonna stop.
237,All she has to do is keep us here.
238,The SHU does all the work for her.
239,tool whirs phone beeps seagulls squawking You got a message.
240,Amber I'll check it later.
241,You sure?
242,"Amber Yeah, whoever it is can wait."
243,Who was it?
244,My mother.
245,I told her not to call me this weekend.
246,What does she want?
247,Amber exhales Mm.
248,I'll call her later.
249,"You sure? You can just, you can call her now if you want."
250,tense music What did she want?
251,seagulls squawking  What did she text you?
252, Nothing.
253,Nothing.
254,Show me the text.
255,I want you to show me the message right now.
256,Sacks How does it feel to want?
257,Amber gasps alarm blares Zeke No.
258,It can't be.
259,breathing heavily I've seen your face.
260,man What?
261,man You had a face like an angel's.
262,What happened to your beautiful face?
263,"man Who the hell are you talking to, Zeke?"
264,"Zeke Oh, Goddammit!"
265,Stop! Stop looking at me!
266,Get away from me! sobs screaming suspenseful music  man Help!
267, electricity buzzing Call the warden.
268,indistinct shouting Zeke What?
269,"man Goddammit, Zeke, what have you done?"
270,Zeke What is happening?
271,Zeke screams Ezekiel!
272,Zeke!
273,"What happened, man?"
274,Hello?
275,"tense music somber music Harlow Judge McCabe, please accept my apology for the time it's taken to draft my personal statement and file for an appeal."
276,It's become increasingly difficult to obtain a suitable writing utensil while serving time in the SHU.
277,"Hey, Ezekiel! laughs Sacks!"
278,Can I just get just like a little bit more food?
279,fly buzzes pencil snaps I demand a new pencil.
280,"How long you been up, Harlow?"
281,You can't stop me from filing my appeal.
282,I want my pencil.
283,Sacks You don't look so good.
284,Maybe you oughta just...
285,lie down.
286,Go to sleep.
287,I want a pencil.
288,Now.
289,Hmm.
290,Maybe tomorrow.
291,"music continues fly buzzes intense buzzing rushing intense buzzing rumbling Rule number one, don't let nobody, nobody disrespect you up in here."
292,"They don't know what you're capable of, but I do."
293,My nigga! laughs dramatic music chuckles chuckles I think today is my birthday.
294,"Hey, yo, Zeke."
295,Ezekiel!
296,"chuckles Is this your doing, Zeke?"
297,distorted voice Harlow.
298,Use the ink that's flowing in your veins.
299,"Yo, Zeke, is that you?"
300,"chuckles Man, man."
301,"You gonna leave me over here alone like this, man?"
302,"Not bad, not bad."
303,"ominous music Harlow Judge McCabe, I intend to prove that unfair racial profiling led to my arrest, and the selection of a jury with preconceived notions about my character."
304,Requestioning key witnesses will prove this theory.
305,You should also know there's a corrections officer here in the SHU determined to silence me by any means necessary.
306,I just wanted to talk to my mom.
307,I don't think there's anything wrong with that.
308,It's not gonna work like this.
309,You are a control freak.
310,You still don't get that you brought this on yourself.
311,Things were like this before the affair.
312,"Everything I say to you, you end up using it against me."
313,You're constantly looking over my shoulder and secondguessing everything I do.
314,What do you want?
315,tense music I don't want anything.
316,You don't want anything?
317,Then fuck off then!
318,Why did you bring me here?
319,Do you have any idea what kind of man they'll think I am?
320,I don't wanna be analyzed by you.
321,I just needed to talk.
322,There's nothing wrong with me talking to my own mother.
323,You don't think that she's gonna tell him?
324,What do you care what my father...
325,Because!
326,"He gave me the money to start my fucking practice, Amber!"
327,So this is about money.
328,This is about me not having to defend my choice not to leave you!
329,I'm gonna make this easy for you.
330,Hey.
331,roaring  Sacks To the window!
332," banging on door When we call you to the window, you get up and move."
333,Get dressed.
334,Mr. Reid.
335,I have good news for you.
336,Your time in the segregated housing unit is up.
337,I trust you're ready to try again back in the general population.
338,"God, yes."
339,Thank you.
340,Thank God indeed.
341,You'll have to spend a few weeks in the step down unit.
342,Good luck.
343,Prepare the prisoner's personal items.
344,"guard Yes, sir."
345,warden Officer Sacks.
346,Harlow Thank you.
347,Thank you.
348,Warden.
349,"warden What is it, Mr. Reid?"
350,What happened to Zeke?
351,Zeke.
352,"If I were you, I wouldn't concern myself with him."
353,Come on.
354,"ominous music music continues gate rattling indistinct shouting  buzzer blares  gate rattling Face the bars, prisoner."
355," gate rattling  buzzers blares You know, if..."
356,"if things were different, I might actually have been able to help you."
357,"Huh/ Too bad there's not a couch in here, huh, Harlow?"
358,elevator dings Go on.
359,I hope whoever cut you got what they deserved.
360,Two years.
361,Two years in the SHU plus the time he'd already served.
362,"And every night, I go home, look in the mirror, and think to myself if today that sorry excuse for a human being just happened to, you know, stop breathing, I'd be doing the world a huge favor."
363,"ominous music And every day, I decided I was better than that, so I did nothing."
364,You did the right thing.
365,Sacks scoffs Piece of shit.
366,Eventually got out on parole.
367,"Within a few months, he was back to his lowlife ways, driving around with a truck full of drugs."
368,Cops pursued him for almost 26 miles.
369,"Finally, he lost control."
370,elevator dinging He plowed into a 13yearold girl waiting for a school bus.
371,"music continues That's when I knew, people like him..."
372, elevator rumbling  bell ringing suspenseful music ...people like you...
373,don't deserve second chances.
374,"dramatic music You will be back in the SHU, Harlow."
375,"And you'll do the dirty work for me, just like..."
376,the guy...
377,who gave me this.
378,I can't wait to see you swinging from your bed sheet.
379,"For me, that's justice enough."
380,elevator dings somber music Sacks whistles tense music suspenseful music grunts  thudding  grunting Hey!
381,"Harlow screams distorted shouting guard On your knees, convict, now!"
382,Don't move!
383, Harlow screams  Sacks shouts Harlow screams somber music machine beeping steadily phone beeps intense music  What did she text you?
384, Nothing.
385,Nothing.
386,Show me the text.
387,I want you to show me the message right now.
388,intense music Amber I needed to talk.
389,I needed to talk to my mom and there's nothing wrong with that.
390,"And every time I try to talk to you, you end up using everything against me."
391,You're looking over my shoulder and you're secondguessing everything I do.
392,And it's not gonna work like this.
393,"No, you're right, it's not gonna work this way 'cause you still don't get..."
394,that you brought this on yourself.
395,"gasps ominous music door slams man Welcome back, Harlow."
396,"Looks like Officer Sacks gave you more than just a pencil. laughs tense music voices whisper electricity buzzes suspenseful music Harlow screams guard Harlow, you hungry?"
397,Harlow Help!
398,Help!
399,"You just earned yourself another 90 days, prisoner."
400,No!
401,No!
402, Get up.
403, No!
404, No!
405, Go get yourself cleaned up.
406, We should call psych.
407," No, no, no."
408,"banging on door Pull back, prisoner!"
409,You go ahead and get cleaned up.
410,I got this.
411,I'll take care of the trays.
412,Fine.
413,I'll be right back.
414,"If you're gonna act like an animal, I'm gonna treat you like an animal."
415,Please.
416,"Eat up, Harlow."
417,I would rather starve.
418,I can wait if you can.
419,"dramatic music man I tried to tell you, man."
420,Fuck Sacks.
421,coughing Trust in God.
422,Sacks I can't wait to see you swinging from your bed sheet.
423,Shank that bitch in the neck.
424,Zeke You had a face like an angel.
425,What happened to your beautiful face?
426,distorted voice Do you love me?
427,Warden You know.
428,"You know, Harlow."
429,You know what you did.
430,Sign a confession.
431,Harlow grunts suspenseful music Amber moans Harlow pants tense music Thank you.
432,Yes.
433,Just the way I like it.
434,Bon appetit.
435,Sacks laughs You're trying to bait me into being the kind of man that you think that you deserve.
436,"When I spoke to my mother, it was in a moment of weakness."
437,You don't get to call it a moment of weakness when you can't get through an entire day without having a breakdown.
438,Have you been taking the pills that I gave you?
439,There's nothing wrong with me.
440,You don't like the way that you feel without them.
441,"The issue will not resolve itself, Amber."
442,The issue is that I don't like the way you treat me.
443,Stop!
444,Respect me.
445,I'm sorry.
446,Amber I don't understand.
447,What is it you want?
448,To get outta here.
449,Amber laughs Zeke.
450,"Zeke Zeke, yeah, Zeke."
451,"What you want, Harlow?"
452,"If we was anywhere else but here, you wouldn't even give me the time of day."
453,"You're just one of them fairweathered friends, ain't you, Harlow?"
454,"electricity buzzing No, I'm not."
455,"You got this, motherfucker."
456,"Come on, Harlow."
457,Man the fuck up!
458,We gonna be in here for the rest of our lives.
459,Better get used to this.
460,laughs You part of the statistic now.
461,"One in three, that's your ass."
462,Plus my ass.
463,"That's two, 2.3 million motherfuckers in jail, behind bars!"
464,You're one of 'em.
465,You a slave.
466,"They took away the chains, put them shits back on 'cause you fucked up!"
467,No.
468,This is your fault.
469,It was an accident and you know that.
470,"You, you bad."
471,You know.
472,No.
473,You know.
474,You know.
475,"Zeke Harlow, you guilty as hell."
476,You might as well cop to it.
477,laughs Zeke?
478,Zeke?
479,"Talk to me, Zeke."
480,You're all that I have.
481,What?
482,I didn't do it.
483,I didn't do it.
484,I didn't do it.
485,"No, I didn't..."
486,What's happening to me?
487,music continues whispering Did I fucking do it?
488,I didn't do it.
489,I didn't do it.
490,What?
491,"Oh, my God."
492,"Oh, my God."
493,"Oh, my God."
494,I didn't do it.
495,I... no.
496,What?
497,What?
498,muttering indistinctly suspenseful music Respect...
499, me.
500, Stop it.
501, voice echoing  intense music Amber gasps ominous music dramatic music Amber sobs Are you okay?
502,Are you okay?
503,Sacks screams Harlow screams tense music I did it.
504,I did it.
505,I killed my wife.
506,I wanna do the program.
507,You killed your wife and now you wanna make a deal?
508,Yeah.
509,Yes.
510,Yes.
511,Yes.
512,"Thank you, yes."
513,Please.
514,Get me outta here.
515,Not on my watch.
516,Amber Get the fuck away from me.
517,"Wait, wait, wait, no, no."
518,Don't touch me.
519,"No! No, no, no."
520,electricity buzzing screaming voices whispering Amber screams Warden!
521,I'm ready to do the program!
522,Come get me!
523,I'm ready!
524,Come get me!
525,I'm ready to do the program!
526,I'm ready to accept responsibility for my actions!
527,Come on!
528,Come on and get me!
529,Come get me!
530,Let me out!
531,Let me out!
532,Let me out!
533,Let me out!
534,Please.
535,toilet flushing toilet flushing water bubbling clapping Come on!
536,Warden!
537,Yes!
538,Come get me!
539,Come on!
540,I wanna see the warden!
541, alarm blares  Help!
542,I need help!
543,Get me out of here!
544,I'm done!
545,I'm done!
546,"Lord Jesus Christ, please have mercy on us."
547," Amber gasps  Harlow grunts Harlow Stop, stop."
548,Stop it.
549,Amber screams intense music I'll never let you go.
550,"tense music music intensifying intense music Harlow screams Stand up, prisoner."
551,Please.
552,"I'll sign whatever you want, please."
553,Just get me Perez.
554,alarm continues blaring Get him cleaned up.
555,Go!
556,"guard Right away, sir."
557,"tense music buzzer blares Harlow, distorted We need to fix this."
558,"Amber, distorted Why did you bring me here?"
559,voices whispering You're making the right decision.
560,We'll be able to get you into a program within a couple of weeks.
561,"intense music Amber screams Get away from me, please."
562,warden Mr. Reid.
563,Stop wasting everyone's time.
564,Uncuff the prisoner.
565,intense music Respect...
566, me.
567, Stop it.
568,"Amber screams If you are not going to sign the document, you need to go back to your cell."
569,I'm walking away.
570,Mr. Reid?
571,intense music Amber gasps No!
572,tense music Take the prisoner back to the SHU.
573,grunting Stop this at once!
574,Let her go.
575, Sacks grunting  guard Drop the weapon.
576,Remove the pen from Officer Sacks's throat.
577,She's trying to make me kill myself.
578,No idea how crazy you sound.
579,"Officer Sacks, not another word!"
580,She's torturing me.
581,She's torturing Zeke.
582,I'm not the only one.
583,"warden Harlow, Zeke is dead."
584,"Just listen to me, okay?"
585,Just watch the security tapes!
586,She's trying to turn my mind against me!
587,I'm not going back there with her.
588,I will look into this.
589, Trust God.
590," If you're a man of God, then check the damn security tapes."
591,I'm begging you.
592,You have my word.
593,Just let go.
594,I can't.
595,Let go.
596,"Let go, Harlow."
597,warden Let go.
598,Let go.
599,Sacks grunts warden Sacks!
600,Stand down!
601,Get out.
602,"dark music guard I'll take the prisoner back to his cell, sir."
603,Last chance.
604,"I might be guilty of a lot of things, but I know I am not guilty of killing my wife."
605,"thunder rumbles Harlow While serving hard time for a crime that never was, my memories of the past have been stolen from me, replaced with violent delusions, delusions that better serve a new version of me, the version of me writing this letter, spawned by the SHU."
606,"Without human contact, my mind calls upon corrupted memories to convince itself the man I once was never existed and the animal I fight every day not to become is who I am."
607,"I will never stop fighting to remain the man I truly am, a loving husband, an esteemed doctor, a free man."
608,"Judge McCabe, I beg the court to allow me the opportunity to appeal my conviction, present a new case, and prove my innocence once and for all."
609,I'll mail the letter personally.
610,Dr. Reid.
611,"Zeke What's wrong, Harlow?"
612,You don't wanna talk to me no more?
613,Shh.
614,Shh.
615,Shh.
616,Look at you.
617,"I'm so proud of you, man."
618,Only way you're going to survive this is with me.
619,You got a long road ahead of you.
620,suspenseful music tense music Are you ready for court?
621,Zeke Psst.
622,Guess who. laughs Zeke screams no audio melancholic music no audio Dr. Reid.
